weather_id,year,variable,value,unit,scenario,main_id,source_id
weather-fbe28fef-2045-ssp585-2,2045,Annual Precipitation,344.46771240234375,mm,ssp585,SK-MAIN-fbe28fef,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fbe28fef-2050-ssp585-2,2050,Annual Precipitation,346.7182922363281,mm,ssp585,SK-MAIN-fbe28fef,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fbe28fef-2055-ssp585-2,2055,Annual Precipitation,358.4346008300781,mm,ssp585,SK-MAIN-fbe28fef,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fbe28fef-2060-ssp585-2,2060,Annual Precipitation,360.49688720703125,mm,ssp585,SK-MAIN-fbe28fef,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fbe28fef-2065-ssp585-2,2065,Annual Precipitation,354.88922119140625,mm,ssp585,SK-MAIN-fbe28fef,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fbe28fef-2070-ssp585-2,2070,Annual Precipitation,356.8548889160156,mm,ssp585,SK-MAIN-fbe28fef,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fbe28fef-2075-ssp585-2,2075,Annual Precipitation,361.0920104980469,mm,ssp585,SK-MAIN-fbe28fef,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fbe28fef-2080-ssp585-2,2080,Annual Precipitation,367.0968017578125,mm,ssp585,SK-MAIN-fbe28fef,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fbe28fef-2085-ssp585-2,2085,Annual Precipitation,375.5704040527344,mm,ssp585,SK-MAIN-fbe28fef,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fbe28fef-2090-ssp585-2,2090,Annual Precipitation,359.968017578125,mm,ssp585,SK-MAIN-fbe28fef,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fbe28fef-2095-ssp585-2,2095,Annual Precipitation,388.45697021484375,mm,ssp585,SK-MAIN-fbe28fef,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fbe28fef-2100-ssp585-2,2100,Annual Precipitation,353.2297668457031,mm,ssp585,SK-MAIN-fbe28fef,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b031959a-2025-ssp585-2,2025,Annual Precipitation,634.8556518554688,mm,ssp585,BC-MAIN-b031959a,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b031959a-2030-ssp585-2,2030,Annual Precipitation,639.6295776367188,mm,ssp585,BC-MAIN-b031959a,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b031959a-2035-ssp585-2,2035,Annual Precipitation,649.2183227539062,mm,ssp585,BC-MAIN-b031959a,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b031959a-2040-ssp585-2,2040,Annual Precipitation,654.5885620117188,mm,ssp585,BC-MAIN-b031959a,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b031959a-2045-ssp585-2,2045,Annual Precipitation,708.6242065429688,mm,ssp585,BC-MAIN-b031959a,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b031959a-2050-ssp585-2,2050,Annual Precipitation,690.333984375,mm,ssp585,BC-MAIN-b031959a,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b031959a-2055-ssp585-2,2055,Annual Precipitation,693.6070556640625,mm,ssp585,BC-MAIN-b031959a,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b031959a-2060-ssp585-2,2060,Annual Precipitation,701.2047729492188,mm,ssp585,BC-MAIN-b031959a,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b031959a-2065-ssp585-2,2065,Annual Precipitation,686.095947265625,mm,ssp585,BC-MAIN-b031959a,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b031959a-2070-ssp585-2,2070,Annual Precipitation,729.0536499023438,mm,ssp585,BC-MAIN-b031959a,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b031959a-2075-ssp585-2,2075,Annual Precipitation,764.6470336914062,mm,ssp585,BC-MAIN-b031959a,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b031959a-2080-ssp585-2,2080,Annual Precipitation,744.8063354492188,mm,ssp585,BC-MAIN-b031959a,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b031959a-2085-ssp585-2,2085,Annual Precipitation,747.62939453125,mm,ssp585,BC-MAIN-b031959a,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b031959a-2090-ssp585-2,2090,Annual Precipitation,751.1482543945312,mm,ssp585,BC-MAIN-b031959a,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b031959a-2095-ssp585-2,2095,Annual Precipitation,785.7718505859375,mm,ssp585,BC-MAIN-b031959a,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b031959a-2100-ssp585-2,2100,Annual Precipitation,798.4318237304688,mm,ssp585,BC-MAIN-b031959a,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b86f7d07-2025-ssp585-2,2025,Annual Precipitation,955.3052978515625,mm,ssp585,QC-MAIN-b86f7d07,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b86f7d07-2030-ssp585-2,2030,Annual Precipitation,938.6389770507812,mm,ssp585,QC-MAIN-b86f7d07,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b86f7d07-2035-ssp585-2,2035,Annual Precipitation,947.0377197265625,mm,ssp585,QC-MAIN-b86f7d07,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b86f7d07-2040-ssp585-2,2040,Annual Precipitation,966.7758178710938,mm,ssp585,QC-MAIN-b86f7d07,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b86f7d07-2045-ssp585-2,2045,Annual Precipitation,946.2335815429688,mm,ssp585,QC-MAIN-b86f7d07,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b86f7d07-2050-ssp585-2,2050,Annual Precipitation,994.1970825195312,mm,ssp585,QC-MAIN-b86f7d07,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b86f7d07-2055-ssp585-2,2055,Annual Precipitation,986.4386596679688,mm,ssp585,QC-MAIN-b86f7d07,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b86f7d07-2060-ssp585-2,2060,Annual Precipitation,1009.521240234375,mm,ssp585,QC-MAIN-b86f7d07,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b86f7d07-2065-ssp585-2,2065,Annual Precipitation,1013.4647827148438,mm,ssp585,QC-MAIN-b86f7d07,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b86f7d07-2070-ssp585-2,2070,Annual Precipitation,981.45654296875,mm,ssp585,QC-MAIN-b86f7d07,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b86f7d07-2075-ssp585-2,2075,Annual Precipitation,1067.9554443359375,mm,ssp585,QC-MAIN-b86f7d07,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b86f7d07-2080-ssp585-2,2080,Annual Precipitation,1069.3515625,mm,ssp585,QC-MAIN-b86f7d07,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b86f7d07-2085-ssp585-2,2085,Annual Precipitation,1061.69580078125,mm,ssp585,QC-MAIN-b86f7d07,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b86f7d07-2090-ssp585-2,2090,Annual Precipitation,1030.2540283203125,mm,ssp585,QC-MAIN-b86f7d07,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b86f7d07-2095-ssp585-2,2095,Annual Precipitation,1129.7838134765625,mm,ssp585,QC-MAIN-b86f7d07,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-b86f7d07-2100-ssp585-2,2100,Annual Precipitation,1080.515869140625,mm,ssp585,QC-MAIN-b86f7d07,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-44857446-2025-ssp585-2,2025,Annual Precipitation,409.5543212890625,mm,ssp585,YT-MAIN-44857446,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-44857446-2030-ssp585-2,2030,Annual Precipitation,395.2518310546875,mm,ssp585,YT-MAIN-44857446,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-44857446-2035-ssp585-2,2035,Annual Precipitation,423.4376525878906,mm,ssp585,YT-MAIN-44857446,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-44857446-2040-ssp585-2,2040,Annual Precipitation,415.1831970214844,mm,ssp585,YT-MAIN-44857446,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-44857446-2045-ssp585-2,2045,Annual Precipitation,466.4803466796875,mm,ssp585,YT-MAIN-44857446,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-44857446-2050-ssp585-2,2050,Annual Precipitation,442.1379699707031,mm,ssp585,YT-MAIN-44857446,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-44857446-2055-ssp585-2,2055,Annual Precipitation,433.6783447265625,mm,ssp585,YT-MAIN-44857446,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-44857446-2060-ssp585-2,2060,Annual Precipitation,457.5730285644531,mm,ssp585,YT-MAIN-44857446,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-44857446-2065-ssp585-2,2065,Annual Precipitation,469.7068176269531,mm,ssp585,YT-MAIN-44857446,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-44857446-2070-ssp585-2,2070,Annual Precipitation,468.40240478515625,mm,ssp585,YT-MAIN-44857446,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-44857446-2075-ssp585-2,2075,Annual Precipitation,528.806640625,mm,ssp585,YT-MAIN-44857446,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-44857446-2080-ssp585-2,2080,Annual Precipitation,481.8951721191406,mm,ssp585,YT-MAIN-44857446,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-44857446-2085-ssp585-2,2085,Annual Precipitation,519.5980834960938,mm,ssp585,YT-MAIN-44857446,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-44857446-2090-ssp585-2,2090,Annual Precipitation,511.9183654785156,mm,ssp585,YT-MAIN-44857446,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-44857446-2095-ssp585-2,2095,Annual Precipitation,546.2698974609375,mm,ssp585,YT-MAIN-44857446,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-44857446-2100-ssp585-2,2100,Annual Precipitation,542.5156860351562,mm,ssp585,YT-MAIN-44857446,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-c3105f43-2025-ssp585-2,2025,Annual Precipitation,563.728271484375,mm,ssp585,YT-MAIN-c3105f43,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-c3105f43-2030-ssp585-2,2030,Annual Precipitation,545.6055908203125,mm,ssp585,YT-MAIN-c3105f43,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-c3105f43-2035-ssp585-2,2035,Annual Precipitation,575.9593505859375,mm,ssp585,YT-MAIN-c3105f43,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-c3105f43-2040-ssp585-2,2040,Annual Precipitation,567.8865966796875,mm,ssp585,YT-MAIN-c3105f43,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-c3105f43-2045-ssp585-2,2045,Annual Precipitation,627.8857421875,mm,ssp585,YT-MAIN-c3105f43,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-c3105f43-2050-ssp585-2,2050,Annual Precipitation,601.80078125,mm,ssp585,YT-MAIN-c3105f43,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-c3105f43-2055-ssp585-2,2055,Annual Precipitation,587.3336181640625,mm,ssp585,YT-MAIN-c3105f43,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-c3105f43-2060-ssp585-2,2060,Annual Precipitation,624.1594848632812,mm,ssp585,YT-MAIN-c3105f43,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-c3105f43-2065-ssp585-2,2065,Annual Precipitation,630.0227661132812,mm,ssp585,YT-MAIN-c3105f43,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-c3105f43-2070-ssp585-2,2070,Annual Precipitation,629.6651000976562,mm,ssp585,YT-MAIN-c3105f43,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-c3105f43-2075-ssp585-2,2075,Annual Precipitation,704.0240478515625,mm,ssp585,YT-MAIN-c3105f43,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-c3105f43-2080-ssp585-2,2080,Annual Precipitation,653.759765625,mm,ssp585,YT-MAIN-c3105f43,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-c3105f43-2085-ssp585-2,2085,Annual Precipitation,695.1863403320312,mm,ssp585,YT-MAIN-c3105f43,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-c3105f43-2090-ssp585-2,2090,Annual Precipitation,688.7886962890625,mm,ssp585,YT-MAIN-c3105f43,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-c3105f43-2095-ssp585-2,2095,Annual Precipitation,730.75830078125,mm,ssp585,YT-MAIN-c3105f43,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-c3105f43-2100-ssp585-2,2100,Annual Precipitation,722.6705932617188,mm,ssp585,YT-MAIN-c3105f43,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fc6f1a44-2025-ssp585-2,2025,Annual Precipitation,1153.34033203125,mm,ssp585,ON-MAIN-fc6f1a44,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fc6f1a44-2030-ssp585-2,2030,Annual Precipitation,1135.9332275390625,mm,ssp585,ON-MAIN-fc6f1a44,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fc6f1a44-2035-ssp585-2,2035,Annual Precipitation,1102.2725830078125,mm,ssp585,ON-MAIN-fc6f1a44,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fc6f1a44-2040-ssp585-2,2040,Annual Precipitation,1130.809326171875,mm,ssp585,ON-MAIN-fc6f1a44,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fc6f1a44-2045-ssp585-2,2045,Annual Precipitation,1204.80126953125,mm,ssp585,ON-MAIN-fc6f1a44,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fc6f1a44-2050-ssp585-2,2050,Annual Precipitation,1227.3267822265625,mm,ssp585,ON-MAIN-fc6f1a44,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fc6f1a44-2055-ssp585-2,2055,Annual Precipitation,1182.289306640625,mm,ssp585,ON-MAIN-fc6f1a44,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fc6f1a44-2060-ssp585-2,2060,Annual Precipitation,1217.356689453125,mm,ssp585,ON-MAIN-fc6f1a44,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fc6f1a44-2065-ssp585-2,2065,Annual Precipitation,1175.6661376953125,mm,ssp585,ON-MAIN-fc6f1a44,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fc6f1a44-2070-ssp585-2,2070,Annual Precipitation,1158.3397216796875,mm,ssp585,ON-MAIN-fc6f1a44,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fc6f1a44-2075-ssp585-2,2075,Annual Precipitation,1246.6260986328125,mm,ssp585,ON-MAIN-fc6f1a44,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fc6f1a44-2080-ssp585-2,2080,Annual Precipitation,1245.0267333984375,mm,ssp585,ON-MAIN-fc6f1a44,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fc6f1a44-2085-ssp585-2,2085,Annual Precipitation,1213.123291015625,mm,ssp585,ON-MAIN-fc6f1a44,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fc6f1a44-2090-ssp585-2,2090,Annual Precipitation,1259.942626953125,mm,ssp585,ON-MAIN-fc6f1a44,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fc6f1a44-2095-ssp585-2,2095,Annual Precipitation,1250.5279541015625,mm,ssp585,ON-MAIN-fc6f1a44,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fc6f1a44-2100-ssp585-2,2100,Annual Precipitation,1242.74951171875,mm,ssp585,ON-MAIN-fc6f1a44,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-e2e67f8f-2025-ssp585-2,2025,Annual Precipitation,487.39276123046875,mm,ssp585,MB-MAIN-e2e67f8f,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-e2e67f8f-2030-ssp585-2,2030,Annual Precipitation,497.8178405761719,mm,ssp585,MB-MAIN-e2e67f8f,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-e2e67f8f-2035-ssp585-2,2035,Annual Precipitation,486.17669677734375,mm,ssp585,MB-MAIN-e2e67f8f,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-e2e67f8f-2040-ssp585-2,2040,Annual Precipitation,500.2738037109375,mm,ssp585,MB-MAIN-e2e67f8f,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-e2e67f8f-2045-ssp585-2,2045,Annual Precipitation,514.3321533203125,mm,ssp585,MB-MAIN-e2e67f8f,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-e2e67f8f-2050-ssp585-2,2050,Annual Precipitation,508.2333068847656,mm,ssp585,MB-MAIN-e2e67f8f,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-e2e67f8f-2055-ssp585-2,2055,Annual Precipitation,493.7889404296875,mm,ssp585,MB-MAIN-e2e67f8f,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-e2e67f8f-2060-ssp585-2,2060,Annual Precipitation,491.2694396972656,mm,ssp585,MB-MAIN-e2e67f8f,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-e2e67f8f-2065-ssp585-2,2065,Annual Precipitation,502.56939697265625,mm,ssp585,MB-MAIN-e2e67f8f,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-e2e67f8f-2070-ssp585-2,2070,Annual Precipitation,499.9766540527344,mm,ssp585,MB-MAIN-e2e67f8f,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-e2e67f8f-2075-ssp585-2,2075,Annual Precipitation,540.135009765625,mm,ssp585,MB-MAIN-e2e67f8f,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-e2e67f8f-2080-ssp585-2,2080,Annual Precipitation,504.4049072265625,mm,ssp585,MB-MAIN-e2e67f8f,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-e2e67f8f-2085-ssp585-2,2085,Annual Precipitation,542.83642578125,mm,ssp585,MB-MAIN-e2e67f8f,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-e2e67f8f-2090-ssp585-2,2090,Annual Precipitation,537.8937377929688,mm,ssp585,MB-MAIN-e2e67f8f,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-e2e67f8f-2095-ssp585-2,2095,Annual Precipitation,534.2698364257812,mm,ssp585,MB-MAIN-e2e67f8f,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-e2e67f8f-2100-ssp585-2,2100,Annual Precipitation,502.3009948730469,mm,ssp585,MB-MAIN-e2e67f8f,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-599152a0-2025-ssp585-2,2025,Annual Precipitation,619.1896362304688,mm,ssp585,BC-MAIN-599152a0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-599152a0-2030-ssp585-2,2030,Annual Precipitation,610.9066772460938,mm,ssp585,BC-MAIN-599152a0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-599152a0-2035-ssp585-2,2035,Annual Precipitation,643.2900390625,mm,ssp585,BC-MAIN-599152a0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-599152a0-2040-ssp585-2,2040,Annual Precipitation,613.497802734375,mm,ssp585,BC-MAIN-599152a0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-599152a0-2045-ssp585-2,2045,Annual Precipitation,611.4926147460938,mm,ssp585,BC-MAIN-599152a0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-599152a0-2050-ssp585-2,2050,Annual Precipitation,656.243408203125,mm,ssp585,BC-MAIN-599152a0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-599152a0-2055-ssp585-2,2055,Annual Precipitation,619.3569946289062,mm,ssp585,BC-MAIN-599152a0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-599152a0-2060-ssp585-2,2060,Annual Precipitation,653.4766235351562,mm,ssp585,BC-MAIN-599152a0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-599152a0-2065-ssp585-2,2065,Annual Precipitation,655.2974853515625,mm,ssp585,BC-MAIN-599152a0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-599152a0-2070-ssp585-2,2070,Annual Precipitation,633.9581909179688,mm,ssp585,BC-MAIN-599152a0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-599152a0-2075-ssp585-2,2075,Annual Precipitation,642.0971069335938,mm,ssp585,BC-MAIN-599152a0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-599152a0-2080-ssp585-2,2080,Annual Precipitation,703.8400268554688,mm,ssp585,BC-MAIN-599152a0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-599152a0-2085-ssp585-2,2085,Annual Precipitation,691.0645141601562,mm,ssp585,BC-MAIN-599152a0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-599152a0-2090-ssp585-2,2090,Annual Precipitation,641.4573974609375,mm,ssp585,BC-MAIN-599152a0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-599152a0-2095-ssp585-2,2095,Annual Precipitation,688.0711059570312,mm,ssp585,BC-MAIN-599152a0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-599152a0-2100-ssp585-2,2100,Annual Precipitation,668.6859130859375,mm,ssp585,BC-MAIN-599152a0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-be5b3dc8-2025-ssp585-2,2025,Annual Precipitation,487.39276123046875,mm,ssp585,MB-MAIN-be5b3dc8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-be5b3dc8-2030-ssp585-2,2030,Annual Precipitation,497.8178405761719,mm,ssp585,MB-MAIN-be5b3dc8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-be5b3dc8-2035-ssp585-2,2035,Annual Precipitation,486.17669677734375,mm,ssp585,MB-MAIN-be5b3dc8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-be5b3dc8-2040-ssp585-2,2040,Annual Precipitation,500.2738037109375,mm,ssp585,MB-MAIN-be5b3dc8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-be5b3dc8-2045-ssp585-2,2045,Annual Precipitation,514.3321533203125,mm,ssp585,MB-MAIN-be5b3dc8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-be5b3dc8-2050-ssp585-2,2050,Annual Precipitation,508.2333068847656,mm,ssp585,MB-MAIN-be5b3dc8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-be5b3dc8-2055-ssp585-2,2055,Annual Precipitation,493.7889404296875,mm,ssp585,MB-MAIN-be5b3dc8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-be5b3dc8-2060-ssp585-2,2060,Annual Precipitation,491.2694396972656,mm,ssp585,MB-MAIN-be5b3dc8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-be5b3dc8-2065-ssp585-2,2065,Annual Precipitation,502.56939697265625,mm,ssp585,MB-MAIN-be5b3dc8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-be5b3dc8-2070-ssp585-2,2070,Annual Precipitation,499.9766540527344,mm,ssp585,MB-MAIN-be5b3dc8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-be5b3dc8-2075-ssp585-2,2075,Annual Precipitation,540.135009765625,mm,ssp585,MB-MAIN-be5b3dc8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-be5b3dc8-2080-ssp585-2,2080,Annual Precipitation,504.4049072265625,mm,ssp585,MB-MAIN-be5b3dc8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-be5b3dc8-2085-ssp585-2,2085,Annual Precipitation,542.83642578125,mm,ssp585,MB-MAIN-be5b3dc8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-be5b3dc8-2090-ssp585-2,2090,Annual Precipitation,537.8937377929688,mm,ssp585,MB-MAIN-be5b3dc8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-be5b3dc8-2095-ssp585-2,2095,Annual Precipitation,534.2698364257812,mm,ssp585,MB-MAIN-be5b3dc8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-be5b3dc8-2100-ssp585-2,2100,Annual Precipitation,502.3009948730469,mm,ssp585,MB-MAIN-be5b3dc8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-da0b5c3d-2025-ssp585-2,2025,Annual Precipitation,487.0569152832031,mm,ssp585,MB-MAIN-da0b5c3d,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-da0b5c3d-2030-ssp585-2,2030,Annual Precipitation,497.39605712890625,mm,ssp585,MB-MAIN-da0b5c3d,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-da0b5c3d-2035-ssp585-2,2035,Annual Precipitation,484.391357421875,mm,ssp585,MB-MAIN-da0b5c3d,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-da0b5c3d-2040-ssp585-2,2040,Annual Precipitation,500.83575439453125,mm,ssp585,MB-MAIN-da0b5c3d,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-da0b5c3d-2045-ssp585-2,2045,Annual Precipitation,514.7791137695312,mm,ssp585,MB-MAIN-da0b5c3d,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-da0b5c3d-2050-ssp585-2,2050,Annual Precipitation,506.44573974609375,mm,ssp585,MB-MAIN-da0b5c3d,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-da0b5c3d-2055-ssp585-2,2055,Annual Precipitation,494.5627136230469,mm,ssp585,MB-MAIN-da0b5c3d,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-da0b5c3d-2060-ssp585-2,2060,Annual Precipitation,491.0951843261719,mm,ssp585,MB-MAIN-da0b5c3d,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-da0b5c3d-2065-ssp585-2,2065,Annual Precipitation,502.70001220703125,mm,ssp585,MB-MAIN-da0b5c3d,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-da0b5c3d-2070-ssp585-2,2070,Annual Precipitation,500.62005615234375,mm,ssp585,MB-MAIN-da0b5c3d,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-da0b5c3d-2075-ssp585-2,2075,Annual Precipitation,539.98291015625,mm,ssp585,MB-MAIN-da0b5c3d,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-da0b5c3d-2080-ssp585-2,2080,Annual Precipitation,504.0904846191406,mm,ssp585,MB-MAIN-da0b5c3d,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-da0b5c3d-2085-ssp585-2,2085,Annual Precipitation,543.1640625,mm,ssp585,MB-MAIN-da0b5c3d,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
