main_id,facility_name,facility_group_name,facility_group_id,reported_company,company_name_folder,company_id,longitude,latitude,geometry,city,province,status,activity_status,development_stage,facility_type,mining_processing_type,commodity_group,primary_commodity,commodities,source_id,company_URL,company_facility_URL,MDO_URL,recent_transaction,owner(s),operator(s),MAC_member,aggregation_level,allocation,comment
NU-MAIN-eae1621e,Ferguson Lake,,,Canadian North Resources Inc.,-,CMP-336d5ebc,-96.83306,62.87306,POINT (-96.83306 62.87306),,Nunavut,project_facility,Active,Advanced project,project,,,Nickel,"Nickel, copper, palladium, platinum, cobalt",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
QC-MAIN-5ce331b8,Nunavik Nickel,,,Canadian Royalties Inc.,Canadian Royalties Inc,CMP-d87d1101,-74.1375,61.420856,POINT (-74.1375 61.420856),Kangiqsujuaq,Quebec,active_facility,,,mining,"Open-pit, underground, concentrator",Base metals,Nickel,"Nickel, copper, platinum group metals, cobalt",https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www.canadianroyalties.com/,-,https://miningdataonline.com/property/1603/Nunavik-Nickel-Mine.aspx,,Jin Horoc Nonferrous Metal Group (100%),Canadian Royalties Inc,Yes (MAQ),Site-specific,,"GHG data, energy could be calculated based on it. Water intensity. Production data from Mining Technology, not detailed."
BC-MAIN-eba3e309,Golden Crown,,,Canxgold Mining Corp.,-,CMP-336d5ebc,-118.59,49.09,POINT (-118.59 49.09),,British Columbia,project_facility,Active,Advanced project,project,,,Gold,"Gold, copper",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
BC-MAIN-e34feb4d,Kemess,,,Centerra Gold Inc.,Centerra Gold Inc,CMP-fa032e20,-126.77117,57.05037,POINT (-126.77117 57.05037),,British Columbia,project_facility,Active,Advanced project,project,,,Copper,"Copper, gold, silver",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,https://www.centerragold.com/,,,,,,No,,,
BC-MAIN-ed23117f,Mount Milligan,,,Centerra Gold Inc.,Centerra Gold Inc,CMP-fa032e20,-124.031,55.118,POINT (-124.031 55.118),Fort St. James,British Columbia,active_facility,,,mining,"Open-pit, concentrator",Base metals and precious metals,Copper,"Copper, gold, silver",https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www.centerragold.com/,https://www.centerragold.com/operations/mount-milligan/,https://miningdataonline.com/property/59/Mount-Milligan-Mine.aspx,,Centerra Gold Inc (100%),Thompson Creek Metals Company Inc,No,Site-specific,,Very good reporting. Energy given in tCO2eq only. No land use.
QC-MAIN-089f3c60,Bloom Lake,,,Champion Iron Ltd.,Champion Iron Ltd,CMP-c08ac7d7,-67.28,52.84,POINT (-67.28 52.84),Fermont,Quebec,active_facility,,,mining,Open-pit,Iron ore,Iron,Iron,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www.championiron.com/,https://www.championiron.com/project/bloom-lake/,https://miningdataonline.com/property/3027/Bloom-Lake-Mine.aspx,,Champion Iron Ltd (100%),Quebec Iron Ore Inc,No,Site-specific and company-level,,Aggregated at company-level with multiple indicators given in intensity-level (but company could == site). Reserves and resources are site-specific.
NL-MAIN-251d6364,Beaver Brook,,,China Minmetals Rare Earth Group Co. Ltd.,-,CMP-336d5ebc,-55.196,48.715909,POINT (-55.196 48.715909),Glenwood,Newfoundland and Labrador,active_facility,,,mining,"Underground, concentrator",Other metals,Antimony,Antimony,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,x,x,x,,No data found. Could be suspended.,No data found. Could be suspended.,No,x,,No data found. Could be suspended.
ON-MAIN-be399420,Thunder Bay North,,,Clean Air Metals Inc.,Clean Air Metals Inc,CMP-4b2ebf8a,-88.931,48.79,POINT (-88.931 48.79),,Ontario,project_facility,Active,Advanced project,project,,,Platinum,"Platinum, palladium, gold, nickel, copper, silver, rhodium, cobalt",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
QC-MAIN-3330383b,Eldor (Ashram),,,Commerce Resources Corp.,Commerce Resources Corp,CMP-b57b14b5,-68.40417,56.94583,POINT (-68.40417 56.94583),,Quebec,project_facility,Active,Advanced project,project,,,Rare earth elements,Rare earth elements,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
MB-MAIN-6fca9d6d,Lynn Lake,,,Corazon Mining Limited,Alamos Gold Inc,CMP-3a4ccc7f,-101.03486,56.85217,POINT (-101.03486 56.85217),,Manitoba,project_facility,Active,Advanced project,project,,,Nickel,"Nickel, copper, cobalt",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,https://corazon.com.au/,https://corazon.com.au/our-projects/lynn-lake-project/,https://miningdataonline.com/property/3240/Lynn-Lake-Project.aspx,,,,No,,,
QC-MAIN-d4e2812a,Rose,,,Critical Elements Lithium Corporation,Critical Elements Lithium Corporation,CMP-3a004643,-76.172,52.022485,POINT (-76.172 52.022485),,Quebec,project_facility,Active,Advanced project,project,,,Lithium (spodumene),"Lithium (spodumene), tantalum",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
AB-MAIN-9a0307f6,SBH Black Shale,,,Critical Minerals Americas Inc,Critical Minerals Americas Inc,CMP-ad57c7dd,-111.90375,57.68711,POINT (-111.90375 57.68711),,Alberta,project_facility,Active,Advanced unconventional project,project,,,Vanadium,"Vanadium, zinc, nickel, uranium, copper, cobalt, rare earth elements, scandium, lithium, molybdenum",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,Alamos Gold Inc (100%),,No,,,
QC-MAIN-715d4318,Horizon,,,CVW CleanTech Inc.,CVW CleanTech Inc,CMP-94ee10f6,-73.450825,45.57462,POINT (-73.450825 45.57462),,Alberta,project_facility,Active,Advanced unconventional project,project,,,Zircon,"Zircon, titanium, rare earth elements",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
NT-MAIN-94e652a5,Gahcho Kué,,,De Beers Canada Inc.,De Beers Canada Inc,CMP-d899f7d7,-109.21194,63.44528,POINT (-109.21194 63.44528),Lac de Gras,Northwest Territories,active_facility,,,mining,"Open-pit, plant",Diamonds,Diamonds,Diamonds,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www.debeersgroup.com/,https://www.debeersgroup.com/about-us/our-operations/our-mines/canada,https://miningdataonline.com/property/40/Gahcho-Ku%C3%A9-Mine.aspx,,"De Beers Group (51%), Mountain Province Diamonds (49%)",De Beers Group,Yes,Company-level,,Environmental data aggregated at company level. Production data in kct for Canada and the world.
BC-MAIN-382acb18,Wicheeda,,,Defense Metals Corp.,Defense Metals Corp,CMP-0c229302,-122.09912,54.53141,POINT (-122.09912 54.53141),,British Columbia,project_facility,Active,Advanced project,project,,,Rare earth elements,Rare earth elements,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
SK-MAIN-4aef3cb2,Waterbury,,,Denison Mines Corp.,Denison Mines Corp,CMP-a5ce7f9f,-104.03032,58.3478,POINT (-104.03032 58.3478),,Saskatchewan,project_facility,Active,Advanced project,project,,,Uranium,Uranium,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
SK-MAIN-95ec2625,Wheeler River,,,Denison Mines Corp.,Denison Mines Corp,CMP-a5ce7f9f,-105.38137,57.50888,POINT (-105.38137 57.50888),,Saskatchewan,project_facility,Active,Advanced project,project,,,Uranium,Uranium,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
BC-MAIN-51068f3b,Kitsault Valley,,,Dolly Varden Silver Corporation,Dolly Varden Silver Corporation,CMP-fe387d85,-129.57778,55.75361,POINT (-129.57778 55.75361),,British Columbia,project_facility,Active,Advanced project,project,,,Gold,"Gold, silver, copper, lead",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
AB-MAIN-7d4a0421,Bashaw District,,,E3 Lithium Ltd,E3 Lithium Ltd,CMP-0f2021e7,-113.93655,51.77696,POINT (-113.93655 51.77696),,Alberta,project_facility,Active,Advanced unconventional project,project,,,Lithium (brine),Lithium (brine),https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
QC-MAIN-f9e41c2a,Lamaque,,,Eldorado Gold,Eldorado Gold,CMP-64d60fd7,-77.739624,48.079221,POINT (-77.739624 48.079221),Val-d’Or,Quebec,active_facility,,,mining,"Underground, concentrator",Precious metals,Gold,Gold,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www.eldoradogold.com/,https://www.eldoradogold.com/assets/operations/lamaque-complex,https://miningdataonline.com/property/1694/Lamaque-Project.aspx,,Eldorado Gold (100%),Eldorado Gold,Yes,Site-specific,,Very good reporting.
ON-MAIN-6664e89b,Battery Materials Park,,,Electra Battery Materials Corporation,Electra Battery Materials Corporation,CMP-4eadf926,-79.62229,47.40635,POINT (-79.62229 47.40635),,Ontario,project_facility,Active,Advanced processing project,project,,,Cobalt,"Cobalt, nickel, lithium",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
QC-MAIN-5398dfac,Elkem Chicoutimi,,,Elkem Metal Canada Inc.,Elkem Metal Canada Inc,CMP-89ae3b2b,-71.131239,48.412769,POINT (-71.131239 48.412769),,Quebec,active_facility,,,manufacturing,,Ferroalloys,Ferrosilicon,Ferrosilicon,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www.elkem.com/,https://www.elkem.com/about-elkem/worldwide-presence/canada/elkem-chicoutimi/,-,,,,No,Company-level,,Not yet collected
QC-MAIN-2cf66e65,Becancour Plant,,,Euro Manganese Inc,Euro Manganese Inc,CMP-6f1454e8,-72.433334,46.333332,POINT (-72.433334 46.333332),,Quebec,project_facility,Active,Advanced processing project,project,,,Manganese sulphate,Manganese sulphate,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
ON-MAIN-7f050560,Red Lake,,,Evolution Mining Ltd.,Evolution Mining Ltd,CMP-ca642bce,-93.732922,51.050557,POINT (-93.732922 51.050557),Balmertown,Ontario,active_facility,,,mining,"Underground, concentrator",Precious metals,Gold,"Gold, silver",https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://evolutionmining.com.au/,https://evolutionmining.com.au/red-lake/,https://miningdataonline.com/property/234/Red-Lake-Operation.aspx,,Eldora Gold (100%),Eldorado Gold,No,,,"Very good reporting. Reporting year is 2024 for site-level information, except for reserves (2023). Aggregation at company level for land-use."
SK-MAIN-26b9aaf3,EVRAZ Regina,,,EVRAZ North America Inc.,EVRAZ North America Inc,CMP-28720916,-104.623843,50.515263,POINT (-104.623843 50.515263),,Saskatchewan,active_facility,,,manufacturing,Electric arc furnace,Iron ore,Steel,Steel,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www.evrazna.com/,https://www.gem.wiki/Evraz_Regina_Steel_plant,-,,EVRAZ North America Inc (100%),EVRAZ North America Inc,No,Company-level,,Site-specific production given by GEM. Aggregated environmental data at company level. Latest data available are for 2021.
QC-MAIN-c1cc9f7c,Becancour Silicon,,,Ferroglobe PLC,Ferroglobe PLC,CMP-ef8ffade,-72.39,46.37,POINT (-72.39 46.37),,Quebec,active_facility,,,manufacturing,,Ferroalloys,Silicon metal,"Silicon metal, ferrosilicon",https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www.ferroglobe.com/,https://www.ferroglobe.com/about-ferroglobe/industrial-footprint/b%C3%A9cancour,-,,,,No,x,,The recycling facilities are not covered in the SR to my understanding.
NL-MAIN-c139de6d,Ming,,,FireFly Metals Ltd.,FireFly Metals Ltd,CMP-24a4f1d5,-56.087,49.915,POINT (-56.087 49.915),Baie Verte,Newfoundland and Labrador,active_facility,,,mining,Underground,Base metals,Copper,"Copper, gold, silver",https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://fireflymetals.com.au,https://fireflymetals.com.au/ming-underground-mine/,https://miningdataonline.com/property/960/Ming-Mine.aspx,In care and maintenance.,FireFly Metals Ltd (100%),FireFly Metals Ltd,No,Site-specific,,Only resources data available. In care and maintenance.
NL-MAIN-842ba1b4,Nugget Pond,,,FireFly Metals Ltd.,FireFly Metals Ltd,CMP-24a4f1d5,-55.7753,49.845,POINT (-55.7753 49.845),Snook’s Arm,Newfoundland and Labrador,active_facility,,,mining,Concentrator,Base metals,Copper,Copper,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://fireflymetals.com.au,https://fireflymetals.com.au/nugget-pond-processing-plant/,,In care and maintenance.,FireFly Metals Ltd (100%),FireFly Metals Ltd,No,Site-specific,,Only resources data available.
YT-MAIN-ca488f19,Macmillan Pass,,,Fireweed Metals Corp.,Fireweed Metals Corp,CMP-60ac0fea,-130.15143,63.16057,POINT (-130.15143 63.16057),,Yukon,project_facility,Active,Advanced project,project,,,Zinc,"Zinc, lead, silver",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
YT-MAIN-70d629b4,Mactung,,,Fireweed Metals Corp.,Fireweed Metals Corp,CMP-60ac0fea,-130.1525,63.28222222,POINT (-130.1525 63.2822222222),,Yukon,project_facility,Active,Advanced project,project,,,Tungsten,Tungsten,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
BC-MAIN-efff21d3,Deer Horn,,,First Tellurium Corp.,First Tellurium Corp,CMP-45e36495,-127.30826,53.3607,POINT (-127.30826 53.3607),,British Columbia,project_facility,Active,Advanced project,project,,,Gold,"Gold, silver, tellurium, copper, zinc, lead",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
SK-MAIN-0684a5d8,Patterson Lake South,,,Fission Uranium Corp.,Fission Uranium Corp,CMP-356a17d2,-109.364,57.639,POINT (-109.364 57.639),,Saskatchewan,project_facility,Active,Advanced project,project,,,Uranium,Uranium,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
MB-MAIN-f7fde5b4,Minago,,,Flying Nickel Mining Corp.,Flying Nickel Mining Corp,CMP-56a7f77c,-99.21912,54.1092,POINT (-99.21912 54.1092),,Manitoba,project_facility,Active,Advanced project,project,,,Nickel,Nickel,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
QC-MAIN-ae473a4e,Lac Knife,,,Focus Graphite Inc.,Focus Graphite Inc,CMP-7f274331,-67.18179,52.54974,POINT (-67.18179 52.54974),,Quebec,project_facility,Active,Advanced project,project,,,Graphite,Graphite,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
SK-MAIN-7a11ae49,McIlvenna Bay,,,Foran Mining Corporation,Foran Mining Corporation,CMP-2564a9f4,-102.89498,54.65977,POINT (-102.89498 54.65977),,Saskatchewan,project_facility,Active,Advanced project,project,,,Copper,"Copper, zinc, gold, silver, lead",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
AB-MAIN-ca9625ce,Fortune Minerals Refinery,,,Fortune Minerals Limited,Fortune Minerals Limited,CMP-7d4b0f2b,-112.513502,53.797615,POINT (-112.513502 53.797615),,Alberta,project_facility,Active,Advanced processing project,project,,,Cobalt,"Cobalt, gold, bismuth, copper",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
NT-MAIN-b7cdf82c,NICO,,,Fortune Minerals Limited,Fortune Minerals Limited,CMP-7d4b0f2b,-116.74583,63.55,POINT (-116.74583 63.55),,Northwest Territories,project_facility,Active,Advanced project,project,,,Cobalt,"Cobalt, gold, bismuth, copper",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
ON-MAIN-d47616e5,Martison,,,Fox River Resources Corp.,Fox River Resources Corp,CMP-a0c2f54b,-83.414444,50.314444,POINT (-83.414444 50.314444),,Ontario,project_facility,Active,Advanced project,project,,,Phosphate,"Phosphate, niobium",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
BC-MAIN-e1641dfb,Decar,,,FPX Nickel Corp.,FPX Nickel Corp,CMP-24e65547,-125.359691,54.894513,POINT (-125.359691 54.894513),,British Columbia,project_facility,Active,Advanced project,project,,,Nickel,"Nickel, cobalt",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
ON-MAIN-c06904f0,Pakeagama,,,Frontier Lithium Inc.,Frontier Lithium Inc,CMP-d089c70a,-93.37727,52.60026,POINT (-93.37727 52.60026),,Ontario,project_facility,Active,Advanced project,project,,,Lithium (spodumene),"Lithium (spodumene), tantalum, tin, niobium, rubidium, cesium",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
ON-MAIN-64bbe7e6,Marathon,,,Generation Mining Limited,Generation Mining Limited,CMP-628591a8,-86.3263,48.78758,POINT (-86.3263 48.78758),,Ontario,project_facility,Active,Advanced project,project,,,Palladium,"Palladium, platinum, gold, copper, silver",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
QC-MAIN-22426144,REE Recycling Facility (Saint-Bruno),,,Geomega Resources Inc.,Geomega Resources Inc,CMP-567240f9,-73.340812,45.525976,POINT (-73.340812 45.525976),,Quebec,project_facility,Active,Advanced unconventional project,project,,,Rare earth elements,Rare earth elements,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,,,,,No,,,
MB-MAIN-0d5c2cae,Selkirk Division,,,Gerdau Corporation,Gerdau,CMP-a70130b4,-96.911166,50.133771,POINT (-96.911166 50.133771),,Manitoba,active_facility,,,manufacturing,,,,,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www2.gerdau.com/,-,-,,,,No,Company-level,,Not reported in GEM.
ON-MAIN-92cdea80,Whitby Division,,,Gerdau Corporation,Gerdau,CMP-a70130b4,-78.910676,43.851906,POINT (-78.910676 43.851906),,Ontario,active_facility,,,manufacturing,,,,,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www2.gerdau.com/,https://www2.gerdau.com/sites/gln_gerdau/files/downloadable_files/epd_gerdau_whitby_rebar.pdf,-,,,,No,Company-level,,Not reported in GEM. EPD available.
ON-MAIN-bddeaef0,Cambridge Mill,,,Gerdau S.A.,Gerdau,CMP-a70130b4,-80.28,43.37,POINT (-80.28 43.37),,Ontario,active_facility,,,manufacturing,Electric arc furnace,Iron ore,Steel,Steel,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www2.gerdau.com/,-,-,,,,No,Company-level,,Not reported in GEM.
MB-MAIN-b4ca1426,Manitoba Mill,,,Gerdau S.A.,Gerdau,CMP-a70130b4,-96.893633,50.130273,POINT (-96.893633 50.130273),,Manitoba,active_facility,,,manufacturing,Electric arc furnace,Iron ore,Steel,Steel,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www2.gerdau.com/,-,-,,,,No,Company-level,,Not reported in GEM.
ON-MAIN-21b6ab35,Whitby Mill,,,Gerdau S.A.,Gerdau,CMP-a70130b4,-78.91,43.86,POINT (-78.91 43.86),,Ontario,active_facility,,,manufacturing,Electric arc furnace,Iron ore,Steel,Steel,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www2.gerdau.com/,https://www.gem.wiki/Gerdau_Whitby_Steel_Mill,https://www.gem.wiki/Gerdau_Whitby_Steel_Mill,,Gerdau SA (98.2%),Gerdau,No,Company-level,,Production data from GEM.
QC-MAIN-de3d8b7b,Canadian Electrolytic Zinc Limited (CEZinc),,,Glencore Canada Corporation,Glencore,CMP-d5f1c66b,-74.097205,45.228312,POINT (-74.097205 45.228312),,Quebec,active_facility,,,manufacturing,Refinery,Base metals,Zinc,"Zinc, cadmium, liquid sulfur dioxide, sulfuric acid",https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www.glencore.ca/en,https://www.cezinc.com/en,-,,Glencore (100%),Glencore Canada Corporation,Yes,Facility-group and company-level,GLEN-2024-Preliminary-Results provides revenue per commodity.,"Aggregated production data with other zinc refineries. Environmental reporting at company-level with only energy, GHG and water included."
QC-MAIN-529c96b4,CCR,CCR,GRP-b48ec279,Glencore Canada Corporation,Glencore,CMP-d5f1c66b,-73.511778,45.627518,POINT (-73.511778 45.627518),,Quebec,active_facility,,,manufacturing,Refinery,Base metals,Copper (cathodes),"Copper (cathodes), gold, silver, tellurium, selenium, nickel sulfate, copper sulfate, platinum group metals",https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www.glencore.ca/en,https://www.glencore.ca/en/ccr/,-,,Glencore (100%),Glencore Canada Corporation,Yes,Facility-group and company-level,GLEN-2024-Preliminary-Results provides revenue per commodity.,"Aggregated production data with other copper refineries. Environmental reporting at company-level with only energy, GHG and water included."
ON-MAIN-206041d1,Fraser,Integrated Nickel Operations,GRP-de097f20,Glencore Canada Corporation,Glencore,CMP-d5f1c66b,-81.3404,46.6633,POINT (-81.3404 46.6633),Sudbury,Ontario,active_facility,,,mining,Underground,Base metals,Nickel,"Nickel, copper, platinum group metals, gold, cobalt, silver",https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www.glencore.ca/en,https://www.glencore.ca/en/sudburyino/,https://miningdataonline.com/property/1375/Sudbury-INO-Operation.aspx,,Glencore (100%),Glencore Canada Corporation,Yes,Facility-group and company-level,GLEN-2024-Preliminary-Results provides revenue per commodity.,"Environmental reporting at company-level with only energy, GHG and water included."
QC-MAIN-abb3e1c7,General Smelting Company of Canada,,,Glencore Canada Corporation,Glencore,CMP-d5f1c66b,-73.676345,45.448518,POINT (-73.676345 45.448518),,Quebec,active_facility,,,manufacturing,Secondary smelter,Base metals,Recycled lead,Recycled lead,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www.glencore.ca/en,https://www.glencore.ca/en/generalsmelting/,-,,Glencore (100%),Glencore Canada Corporation,Yes,Company-level,GLEN-2024-Preliminary-Results provides revenue per commodity.,"Environmental reporting at company-level with only energy, GHG and water included."
QC-MAIN-30c1828c,Horne,CCR,GRP-b48ec279,Glencore Canada Corporation,Glencore,CMP-d5f1c66b,-79.0151,48.2534,POINT (-79.0151 48.2534),,Quebec,active_facility,,,manufacturing,Smelter,Base metals,Copper anodes,"Copper anodes, precious metals, sulfuric acid",https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www.glencore.ca/en,https://www.glencore.ca/en/horne/,-,,Glencore (100%),Glencore Canada Corporation,Yes,Company-level,GLEN-2024-Preliminary-Results provides revenue per commodity.,"Part of CCR production? Environmental reporting at company-level with only energy, GHG and water included."
ON-MAIN-f8313ebd,Kidd Creek,,,Glencore Canada Corporation,Glencore,CMP-d5f1c66b,-81.37,48.6894,POINT (-81.37 48.6894),Timmins,Ontario,active_facility,,,mining,"Underground, concentrator",Base metals,Copper,"Copper, zinc, silver, selenium, indium",https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www.glencore.ca/en,https://www.glencore.ca/en/kidd/,https://miningdataonline.com/property/367/Kidd-Creek-Mine.aspx,,Glencore (100%),Glencore Canada Corporation,Yes,Site-specific and company-level,GLEN-2024-Preliminary-Results provides revenue per commodity.,"Production-level is site-specific. Environmental reporting at company-level with only energy, GHG and water included."
ON-MAIN-fcb287a4,Nickel Rim South,Integrated Nickel Operations,GRP-de097f20,Glencore Canada Corporation,Glencore,CMP-d5f1c66b,-80.796793,46.657982,POINT (-80.796793 46.657982),Sudbury,Ontario,active_facility,,,mining,Underground,Base metals,Nickel,"Nickel, copper, cobalt, platinum group metals, gold",https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www.glencore.ca/en,https://www.glencore.ca/en/sudburyino/,https://miningdataonline.com/property/1375/Sudbury-INO-Operation.aspx,,Glencore (100%),Glencore Canada Corporation,Yes,Facility-group and company-level,GLEN-2024-Preliminary-Results provides revenue per commodity.,Environmental reporting at company-level with only GHG and water included
ON-MAIN-319e04a8,Onaping Depth,,,Glencore Canada Corporation,Glencore,CMP-d5f1c66b,-81.383878,46.632019,POINT (-81.383878 46.632019),,Ontario,project_facility,Active,Advanced project,project,,,Nickel,"Nickel, copper, cobalt, platinum, palladium, rhodium, gold, silver",https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751,,,-,,Glencore (100%),Glencore Canada Corporation,Yes,,,
QC-MAIN-a97821c0,Raglan,Integrated Nickel Operations,GRP-de097f20,Glencore Canada Corporation,Glencore,CMP-d5f1c66b,-73.674669,61.687171,POINT (-73.674669 61.687171),Katinniq,Quebec,active_facility,,,mining,"Underground, concentrator",Base metals,Nickel,"Nickel, platinum group metals, copper, cobalt, gold, silver",https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www.glencore.ca/en,https://www.glencore.ca/en/raglan/,https://miningdataonline.com/property/68/Raglan-Mine.aspx,,Glencore (100%),Glencore Canada Corporation,Yes,Facility-group and company-level,GLEN-2024-Preliminary-Results provides revenue per commodity.,Environmental reporting at company-level with only GHG and water included
ON-MAIN-ed85ac94,Strathcona,Integrated Nickel Operations,GRP-de097f20,Glencore Canada Corporation,Glencore,CMP-d5f1c66b,-81.3427,46.6734,POINT (-81.3427 46.6734),Sudbury,Ontario,active_facility,,,mining,Concentrator,Base metals,Nickel,"Nickel, copper, platinum group metals, gold, silver, cobalt, selenium, tellurium",https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www.glencore.ca/en,https://www.glencore.ca/en/sudburyino/,https://miningdataonline.com/property/1375/Sudbury-INO-Operation.aspx,,Glencore (100%),Glencore Canada Corporation,Yes,Facility-group and company-level,GLEN-2024-Preliminary-Results provides revenue per commodity.,Environmental reporting at company-level with only GHG and water included
ON-MAIN-40ce0593,Sudbury,Integrated Nickel Operations,GRP-de097f20,Glencore Canada Corporation,Glencore,CMP-d5f1c66b,-80.7993,46.5763,POINT (-80.7993 46.5763),,Ontario,active_facility,,,manufacturing,"Smelter, plant",Base metals,Nickel-copper matte containing cobalt,"Nickel-copper matte containing cobalt, gold, silver, platinum group metals",https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720,https://www.glencore.ca/en,https://www.glencore.ca/en/sudburyino/,https://miningdataonline.com/property/1375/Sudbury-INO-Operation.aspx,,Glencore (100%),Glencore Canada Corporation,Yes,Facility-group and company-level,GLEN-2024-Preliminary-Results provides revenue per commodity.,Environmental reporting at company-level with only GHG and water included
